Nomor Identitias,Nama Stasiun,Merek Mesin,Jenis Konektor,Status Konektor,Status Instalasi,Port,Harga (Rp)
01.POSO.00.3175.011,SPKLU TMII (Taman Mini Indonesia Indah),Proteksindo,AC (Tipe 2),charging,Beroperasi,1,2466.78
01.POSO.00.3603.016,SPKLU POLRESTA TANGERANG,Proteksindo,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3602.004,SPKLU Perumahan Citra Maja Raya,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6471.007,SPKLU PLN ULP BALIKPAPAN UTARA,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3603.017,SPKLU Grand Batavia,Phihong,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6371.002,SPKLU PLN ULP AHMAD YANI,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3673.007,SPKLU REST AREA KM 68 B Tol Merak - Tangerang,Phihong,CHAdeMO,available,Beroperasi,2,2466.78
01.POSO.00.3603.021,SPKLU HVT Hotel Qubika Serpong,Phihong,AC (Tipe 2),available,Beroperasi,3,2466.78
01.POSO.00.3671.020,SPKLU Hotel Narita Tangerang,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3603.024,SPKLU KOTA SUTERA,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3173.017,SPKLU KOTA TUA,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6311.001,SPKLU PLN ULP PARINGIN,Proteksindo,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6409.003,SPKLU PLN IKN 1,Delta,CHAdeMO,available,Beroperasi,2,2466.78
01.POSO.00.3603.016,SPKLU POLRESTA TANGERANG,Proteksindo,AC (Tipe 2),charging,Beroperasi,3,2466.78
01.POSO.00.8171.005,SPKLU PLN ULP Ambon Kota,Proteksindo,CHAdeMO,,Beroperasi,2,2446.78
01.PPOO.00.3171.028,SPKLU BTN Tower,Delta,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3212.005,SPKLU REST AREA KM 130 A RUAS CIPALI,DELTA,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3173.016,SPKLU PLN Enjiniring,Phihong,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3671.016,SPKLU PLN UP3 CIKOKOL,Delta,AC (Tipe 2),charging,Beroperasi,1,2466.78
01.POSO.00.3175.018,SPKLU PLN UP3 CIRACAS,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1271.010,SPKLU THE TRADERS MEDAN,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1271.007,SPKLU PLN ULP LABUHAN,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1901.001,SPKLU PLN ULP SUNGAILIAT,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6571.001,SPKLU PLN ULP TARAKAN,Delta,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.PPOO.00.3174.059,SPKLU BBG Plaza Mandiri,Delta,AC (Tipe 2),available,Beroperasi,1,10000
01.POSO.00.6403.002,SPKLU EVC SM TOWER,Delta,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6310.001,SPKLU PLN ULP BATULICIN,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
04.ROSO.00.3578.008,SPKLU G-Walk Surabaya,IOC Charger,AC (Tipe 2),finishing,Beroperasi,1,
01.POSO.00.1904.001,SPKLU PLN ULP KOBA,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1223.001,SPKLU PLN ULP RANTAUPRAPAT KOTA,Proteksindo DC EVDX-60,AC (Tipe 2),available,Beroperasi,3,2466.78
01.POSO.00.1223.001,SPKLU PLN ULP RANTAUPRAPAT KOTA,Proteksindo DC EVDX-60,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.1217.001,SPKLU PLN ULP PANGURURAN,Proteksindo DC EVDX-60,AC (Tipe 2),available,Beroperasi,3,2466.78
01.POSO.00.1212.001,SPKLU PLN ULP BALIGE,Proteksindo DC EVDX-60,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.6472.006,SPKLU PLN ULP SAMARINDA SEBERANG,Delta,AC (Tipe 2),charging,Beroperasi,1,2466.78
01.POSO.00.1275.001,SPKLU PLN UP3 BINJAI,AC Mini Plus,CHAdeMO,charging,Beroperasi,2,2466.78
01.POSO.00.1273.001,SPKLU PLN UP3 SIBOLGA,Signet FC200K - 200 kW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6409.004,SPKLU PLN UP3 NUSANTARA 4,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3174.030,SPKLU PLN UP3 LENTENG AGUNG,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.1271.005,SPKLU PLN HVT Amir Hamzah,Free Standing DC Fast Charger,CCS2,available,Beroperasi,1,2466.78
01.PPOO.00.3314.004,Rest Area KM 519 A Ruas Solo-Ngawi,Phihong,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3374.016,SPKLU PLN UP3 Semarang,Signet,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1271.007,SPKLU PLN ULP LABUHAN,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1212.001,SPKLU PLN ULP BALIGE,Proteksindo DC EVDX-60,AC (Tipe 2),available,Beroperasi,3,2466.78
01.POSO.00.6472.005,SPKLU PLN ULP SAMARINDA SEBERANG,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6471.006,SPKLU PLN UP3 BALIKPAPAN,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6403.001,SPKLU PLN UP3 BERAU,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3210.005,SPKLU REST AREA KM 164 B Tol Cikampek-Palimanan,PROTEKSINDO,CCS2,available,Beroperasi,3,2466.78
01.POSO.00.1275.001,SPKLU PLN UP3 BINJAI,AC Mini Plus,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.1275.002,SPKLU PLN UP3 BINJAI,PHIHONG DC Wall Mount,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.1906.001,SPKLU PLN ULP MANGGAR,Delta,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5103.030,SPKLU YONIF RAIDER 900,02. Wall Mount AC Charger,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6472.004,SPKLU PLN ULP SAMARINDA ULU,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6471.005,SPKLU DITLANTAS KALTIM,Proteksindo,AC (Tipe 2),available,Beroperasi,2,2466.78
01.POSO.00.6408.001,SPKLU PLN ULP SANGATTA,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1271.008,SPKLU PLN ULP MEDAN TIMUR,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3213.003,SPKLU REST AREA KM 101 B RUAS CIPALI (UFC),DELTA,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.1223.001,SPKLU PLN ULP RANTAUPRAPAT KOTA,Proteksindo DC EVDX-60,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1272.001,SPKLU PLN UP3 PEMATANGSIANTAR,PHIHONG DC Wall Mount,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1275.001,SPKLU PLN UP3 BINJAI,AC Mini Plus,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1905.001,SPKLU PLN ULP MENTOK,AC Mini Plus,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3515.005,SPKLU PLN UP3 SIDOARJO,CS DC Charger,CCS2,charging,Beroperasi,2,2466.78
01.POSO.00.6408.002,SPKLU PLN ULP SANGATTA,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1217.001,SPKLU PLN ULP PANGURURAN,Proteksindo DC EVDX-60,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1218.002,SPKLU PLN ULP SEI RAMPAH,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5315.002,Parkir Polres Manggarai Barat,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1905.002,SPKLU PLN Kantor Jaga Kelapa,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
12.RLSO.00.3674.013,SPKLU Mall Alam Sutra,Tide,Mennekes (Tipe 2),available,Beroperasi,1,2475
01.POSO.00.1207.001,SPKLU PLN UP3 LUBUK PAKAM,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1901.002,PLN Kantor Jaga Belinyu,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1217.001,SPKLU PLN ULP PANGURURAN,Proteksindo DC EVDX-60,CHAdeMO,available,Beroperasi,2,2466.78
01.POSO.00.5103.031,SPKLU YONIF RAIDER 900,03. Wall Mount AC Charger,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.PPOO.00.3578.013,SPKLU PT PJB,Mobi AC Stand,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3372.004,SPKLU PLN UP3 Surakarta,Delta,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3525.002,SPKLU PLN UP3 GRESIK,Proteksindo DC EVDX-40,CCS2,charging,Beroperasi,2,2466.78
01.POSO.00.3402.004,SPKLU PLN UP3 Yogyakarta,Proteksindo,CCS2,charging,Beroperasi,3,2466.78
01.POSO.00.7372.005,SPKLU PLN UP3 PARE PARE,PHIHONG,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.7371.013,KANTOR GUBERNUR SULAWESI SELATAN,PROTEKSINDO,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.3674.023,SPKLU PLN UP3 SERPONG,Phihong,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.8171.005,SPKLU PLN ULP Ambon Kota,Proteksindo,CCS2,,Beroperasi,3,2446.78
01.POSO.00.3578.018,SPKLU PLN UID JAWA TIMUR,1. Delta DC 200 kW City Charger,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.6171.006,SPKLU GUDANG CEMARA,Sino,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1271.014,SPKLU PLN ULP Medan Kota,Delta DC Wallbox,CHAdeMO,charging,Beroperasi,2,2466.78
01.POSO.00.6310.002,SPKLU PLN ULP SATUI,Proteksindo,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6171.008,SPKLU HOTEL MAHKOTA,Sino,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7371.012,SPKLU PLN UP3 Makassar Selatan,DELTA,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.6171.007,SPKLU GOR PLN A.YANI,Sino,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7372.004,SPKLU PLN UP3 PARE PARE,DELTA,CHAdeMO,finishing,Beroperasi,1,2466.78
01.POSO.00.7372.005,SPKLU PLN UP3 PARE PARE,PHIHONG,CHAdeMO,finishing,Beroperasi,1,2466.78
01.POSO.00.7371.013,KANTOR GUBERNUR SULAWESI SELATAN,PROTEKSINDO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3571.002,SPKLU PLN UP3 KEDIRI,Autel MaxiCharger DC Compact,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.6172.002,SPKLU PLN UP3 SINGKAWANG,Proteksindo,CCS2,,Beroperasi,2,2466.78
01.PPOO.00.3374.018,SPKLU BALAIKOTA SEMARANG,Signet,CHAdeMO,available,Beroperasi,1,2466.78
01.POSO.00.6107.002,SPKLU PLN ULP BENGKAYANG,Sino,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6112.005,SPKLU GAIA MALL,Proteksindo,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.6172.002,SPKLU PLN UP3 SINGKAWANG,Proteksindo,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7171.005,SPKLU PLN Kawasan Megamas Manado ,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6112.005,SPKLU GAIA MALL,Proteksindo,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7371.013,KANTOR GUBERNUR SULAWESI SELATAN,PROTEKSINDO,CCS2,available,Beroperasi,3,2466.78
01.POSO.00.7271.003,SPKLU PLN UP3 PALU,PROTEKSINDO,CHAdeMO,available,Beroperasi,2,2466.78
01.POSO.00.3372.004,SPKLU PLN UP3 Surakarta,Delta,CHAdeMO,available,Beroperasi,1,2466.78
01.POSO.00.3402.004,SPKLU PLN UP3 Yogyakarta,Proteksindo,CHAdeMO,available,Beroperasi,2,2466.78
01.PPOO.00.3374.017,SPKLU BALAIKOTA SEMARANG,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7271.003,SPKLU PLN UP3 PALU,PROTEKSINDO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7372.004,SPKLU PLN UP3 PARE PARE,DELTA,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.6102.002,SPKLU PLN UP3 MEMPAWAH,Sino,AC (Tipe 2),available,Beroperasi,1,2466.78
05.ROSO.00.3578.003,SPKLU Utomo Charge+ Konsulat Kehormatan Republik Belarus,Marvel 72,Mennekes (Tipe 2),available,Beroperasi,2,2466
01.POSO.00.7372.003,SPKLU PLN UP3 PARE PARE,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6104.003,SPKLU PLN BALAI BEKUAK,Sino,AC (Tipe 2),available,Beroperasi,1,2466.78
05.ROSO.00.3174.063,SPKLU Utomo Charge+ Pearl Garden Resort Apartment,Aurora 22,AC (Tipe 2),charging,Beroperasi,1,
01.POSO.00.3374.019,SPKLU PLN UID Jawa Tengah & DIY,Proteksindo,CHAdeMO,available,Beroperasi,2,2466.78
01.POSO.00.7171.006,SPKLU PLN Kawasan Megamas Manado ,DELTA,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.3603.028,SPKLU IDD PIK 2,Delta,CCS2,,Beroperasi,1,2466.78
01.POSO.00.3210.006,SPKLU REST AREA KM 166 A Tol Cikampek-Palimanan,DELTA,CCS2,available,Beroperasi,1,2466.78
12.RLSO.00.3674.009,SPKLU Flavor bliss,Tide,Mennekes (Tipe 2),available,Beroperasi,1,2475
01.POSO.00.3204.009,SPKLU REST AREA KM 149 B RUAS PADALARANG - CILEUNYI,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1801.002,SPKLU Rest Area KM 20 A Tol Bakauheni-Terbanggi Besar,ABB Terra 50,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.1802.002,SPKLU Rest Area 163-A Lampung Tengah,Proteksindo DC EVDX-60,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.1812.002,SPKLU Rest Area KM 172-B Tulang Bawang Barat,Delta DC City Charger,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.1802.003,SPKLU REST AREA KM 116 A LAMPUNG TENGAH,ABB Terra 50,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1812.002,SPKLU Rest Area KM 172-B Tulang Bawang Barat,Delta DC City Charger,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1802.003,SPKLU REST AREA KM 116 A LAMPUNG TENGAH,ABB Terra 50,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.1812.001,SPKLU Rest Area KM 172-B Tulang Bawang Barat,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1802.005,SPKLU REST AREA KM 116 B LAMPUNG TENGAH,ABB Terra 50,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.1801.006,SPKLU REST AREA KM 49 B Tol Bakauheni-Terbanggi Besar,ABB Terra 50,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.1811.002,SPKLU Rest Area KM 234 A Bakauheni - Kayu Agung,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1811.001,SPKLU Rest Area KM 234 A Bakauheni - Kayu Agung,ABB Terra 50,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.3671.025,SPKLU PLN UP3 KEBUN JERUK,Proteksindo,AC (Tipe 2),available,Beroperasi,3,10000
01.POSO.00.1801.009,SPKLU Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar,ABB Terra 50,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.3206.001,SPKLU PLN ULP KARANGNUNGGAL,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1801.006,SPKLU REST AREA KM 49 B Tol Bakauheni-Terbanggi Besar,ABB Terra 50,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1802.002,SPKLU Rest Area 163-A Lampung Tengah,Proteksindo DC EVDX-60,AC (Tipe 2),available,Beroperasi,3,2466.78
01.POSO.00.3272.003,SPKLU PLN UP3 SUKABUMI,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3603.033,SPKLU EV LOKA LANDS END PIK 2,Starcharge,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1802.004,SPKLU REST AREA KM 116 A LAMPUNG TENGAH,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3273.007,SPKLU (ARISTA POWER) BYD BANDUNG,EV POWER,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1802.002,SPKLU Rest Area 163-A Lampung Tengah,Proteksindo DC EVDX-60,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3210.003,SPKLU PLN ULP MAJALENGKA,PROTEKSINDO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1802.006,SPKLU REST AREA KM 116 B LAMPUNG TENGAH,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1812.003,SPKLU Rest Area KM 215 B Tol Terpeka,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1801.013,SPKLU REST AREA KM 67 B Tol Bakauheni-Terbanggi Besar,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1801.008,SPKLU Rest Area KM 33 B Tol Bakauheni-Terbanggi Besar,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1801.012,SPKLU REST AREA KM 67 A Tol Bakauheni-Terbanggi Besar,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1801.005,"SPKLU REST AREA KM-87B NATAR, LAMPUNG SELATAN",Signet FC200K - 200 kW,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1801.003,SPKLU Rest Area KM 20 A Tol Bakauheni-Terbanggi Besar,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3273.022,SPKLU POLDA JABAR,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1802.001,SPKLU Rest Area 163-A Lampung Tengah,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3201.006,SPKLU PLN MARKETING HARVEST CITY,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1871.002,SPKLU PLN UP3 TANJUNG KARANG,01. Wall Mount AC Charger,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3603.035,SPKLU EV LOKA LANDS END PIK 2,Starcharge,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3578.012,SPKLU PLN ULP Embong Wungu,Delta DC Wallbox,CHAdeMO,available,Beroperasi,1,2466.78
01.POSO.00.1801.011,SPKLU Rest Area KM 33 A Tol Bakauheni-Terbanggi Besar,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1801.010,SPKLU Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3603.034,SPKLU EV LOKA LANDS END PIK 2,Starcharge,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1801.004,"SPKLU REST AREA KM-87B NATAR, LAMPUNG SELATAN",Wall Mount AC Charger,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3603.036,SPKLU EV LOKA LANDS END PIK 2,Starcharge,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3603.030,SPKLU EV LOKA ORANGE GROVES PIK 2,Starcharge,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1805.001,SPKLU Rest Area KM 208 A Tol Terpeka,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1801.007,SPKLU REST AREA KM 49 B Tol Bakauheni-Terbanggi Besar,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6301.001,SPKLU PLN PLTU ASAM-ASAM,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6372.003,SPKLU PLN UPDL BANJARBARU,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3319.002,SPKLU PLN UP3 KUDUS,Delta,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.3322.009,SPKLU Mobile UID Jawa Tengah dan DIY 2,PHIHONG,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3326.001,SPKLU PLN UP3 PEKALONGAN,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3216.012,SPKLU REST AREA KM 39 A RUAS JAKARTA - CIKAMPEK,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3371.002,SPKLU PLN ULP MAGELANG KOTA,Phihong,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3514.008,SPKLU REST AREA KM 66 B Ruas Tol Pandaan-Malang,Proteksindo DC EVDX-60,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3212.006,SPKLU REST AREA KM 130 A RUAS CIPALI,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3329.003,SPKLU PLN ULP BREBES,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3327.001,SPKLU MOBILE UID Jawa Tengah & DIY,Phihong,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3327.002,SPKLU MOBILE UID Jawa Tengah & DIY,Phihong,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.3214.006,SPKLU REST AREA KM 72 A RUAS CIKAMPEK - PADALARANG,DELTA,CCS2,available,Beroperasi,2,2466.78
01.PPOO.00.3309.003,SPKLU Rest Area KM 487 A Tol Semarang-Solo,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3374.008,SPKLU ESDM Provinsi Jawa Tengah,Phihong,CCS2,finishing,Beroperasi,1,2466.78
01.PPOO.00.3172.022,SPKLU KFC Artha Gading,Delta,CCS2,available,Beroperasi,2,10000
01.PPOO.00.3314.001,Rest Area KM 519 A Ruas Solo-Ngawi,ABB,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.3174.050,SPKLU PLN UP3 Bulungan,Proteksindo,CCS2,charging,Beroperasi,1,10000
01.POSO.00.1371.012,SPKLU PLN TRANSMART PADANG,Teison,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3206.002,SPKLU PLN ULP RAJAPOLAH,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3314.002,Rest Area KM 519 A Ruas Solo-Ngawi,Delta,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3371.002,SPKLU PLN ULP MAGELANG KOTA,Phihong,CHAdeMO,available,Beroperasi,2,2466.78
01.PPOO.00.3404.002,ISTANA GEDUNG AGUNG YOGYAKARTA (KHUSUS ISTANA NEGARA),Signet,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.7371.011,SPKLU PLN UP3 Makassar Selatan,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3314.006,Rest Area KM 519 B Ruas Solo-Ngawi,Delta,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3401.002,SPKLU PLN ULP WATES,Signet,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3310.001,SPKLU PLN UP3 KLATEN,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3329.004,SPKLU PLN ULP BREBES,Delta,CHAdeMO,available,Beroperasi,2,2466.78
01.PPOO.00.3404.001,SPKLU Kawasan Candi Prambanan,Powerindo,CHAdeMO,available,Beroperasi,2,2466.78
01.POSO.00.3322.002,SPKLU PLN ULP UNGARAN,Delta,CHAdeMO,available,Beroperasi,2,2466.78
01.POSO.00.1207.002,DIRLANTAS Satuan PJR POLDA SUMATERA UTARA,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3404.001,SPKLU Kawasan Candi Prambanan,Powerindo,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3328.001,SPKLU PLN ULP SLAWI,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3309.001,SPKLU PLN ULP BOYOLALI,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5171.025,SPKLU SEMAWANG - SANUR,Proteksindo DC EVDX-60,CCS2,available,Beroperasi,3,2466.78
01.POSO.00.1371.011,SPKLU MASJID RAYA NAYLUS SYAADAH,Teison,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3512.001,SPKLU PLN UP3 Situbondo,Delta - AC Mini Plus,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3322.008,SPKLU Mobile UID Jawa Tengah dan DIY 2,PHIHONG,CCS2,finishing,Beroperasi,1,2466.78
01.POSO.00.7271.003,SPKLU PLN UP3 PALU,PROTEKSINDO,CCS2,available,Beroperasi,3,2466.78
01.POSO.00.3320.001,SPKLU PLN ULP JEPARA,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3324.001,Rest Area KM 389 B Ruas Batang-Semarang,ABB,CHAdeMO,available,Beroperasi,2,2466.78
01.POSO.00.3371.001,SPKLU PLN ULP MAGELANG KOTA,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5102.009,SPKLU DUNKIN TABANAN,1. Autel MaxiCharger AC Wallbox,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3603.029,SPKLU EV LOKA ORANGE GROVES PIK 2,Starcharge,AC (Tipe 2),charging,Beroperasi,1,2466.78
01.POSO.00.3313.001,SPKLU PLN ULP KARANGANYAR,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3322.008,SPKLU Mobile UID Jawa Tengah dan DIY 2,PHIHONG,CHAdeMO,available,Beroperasi,2,2466.78
01.PPOO.00.3314.005,Rest Area KM 519 B Ruas Solo-Ngawi,ABB,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.1312.002,SPKLU PLN UJUNG GADING,Teison,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3302.001,SPKLU PLN ULP PURWOKERTO KOTA,ABB,CHAdeMO,,Beroperasi,2,2466.78
01.POSO.00.3327.002,SPKLU MOBILE UID Jawa Tengah & DIY,Phihong,CHAdeMO,,Beroperasi,2,2466.78
